Order_Id,Customer_Name,Customer_Id,Product_Name,Product_Cost
157037,Mallikarjun,13,34in Ultrawide Monitor,60000
157038,Venu,23,Apple Airpods Headphones,65999
157039,Daniel,6,Apple iPad 10.2-inch,65999
157040,Venki,15,34in Ultrawide Monitor,50000
157041,Karteek,4,LG Washing Machine,63000
157042,Balaji,12,iPhone 7s,69999
157043,Chaithanya,14,Bose SoundSport Headphones,55999
157044,Shahid,20,20in Monitor,63999
157045,Sumanth,22,iPhone 9,51999
157046,Balaji,12,Flatscreen TV,55000
157047,Tarun,11,20in Monitor,65000
157048,Veeru,3,iPhone 9,63999
157049,Jaya Chandra,21,34in Ultrawide Monitor,63999
157050,Karteek,4,iPhone 9,55000
157051,Shahid,20,LG Washing Machine,75000
157052,Siddhu,18,Flatscreen TV,50000
157053,Madhurima,7,Apple iPad 10.2-inch,65999
157054,Balaji,12,LG Washing Machine,63999
157055,Kedar,2,iPhone 7s,50000
157056,Pradhan,17,LG Mobile,61000
157057,Nireekshan,1,Macbook Pro Laptop,69000
157058,Daniel,6,iPhone 8,65000
157059,Veeru,3,iPhone 11,60000
157060,Shahid,20,Macbook Pro Laptop,69999
157061,Harsha,5,Google Phone,65000
157062,Chaithanya,14,iPhone 7s,75000
157063,Harsha,5,Samsung Galaxy S20,69999
157064,Jaya Chandra,21,ThinkPad Laptop,65999
157065,Tarun,11,iPhone 8,55999
157066,Kedar,2,iPhone 9,63000
157067,Venki,15,iPhone 9,63999
157068,Harsha,5,Apple Airpods Headphones,59000
157069,Madhurima,7,Flatscreen TV,65999
157070,Pradhan,17,Macbook Pro Laptop,55999
157071,Kedar,2,LG ThinQ Refrigerator ,69999
157072,Partha,8,iPhone 8,59000
157073,Chaithanya,14,LG Mobile,65999
157074,Venki,15,27in FHD Monitor,59000
157075,Balaji,12,iPhone 8,65999
157076,Partha,8,LG Washing Machine,59000
157077,Veeru,3,Bose SoundSport Headphones,55999
157078,Jaya Chandra,21,27in 4K Gaming Monitor,55999
157079,Jaya Chandra,21,Apple iPad 10.2-inch,55999
157080,Shafi,25,Bose SoundSport Headphones,55000
157081,Nireekshan,1,34in Ultrawide Monitor,63000
157082,Shafi,25,Macbook Pro Laptop,55999
157083,Shafi,25,27in FHD Monitor,63999
157084,Madhurima,7,20in Monitor,75000
157085,Jaya Chandra,21,LG Washing Machine,75999
157086,Venu,23,iPhone 8,75999
157087,Sumanth,22,iPhone 8,50000
157088,Pradhan,17,Macbook Pro Laptop,63999
157089,Mallikarjun,13,20in Monitor,69999
157090,Karteek,4,LG Mobile,50000
157091,Harsha,5,Macbook Pro Laptop,65000
157092,Jaya Chandra,21,Flatscreen TV,69000
157093,Shahid,20,27in 4K Gaming Monitor,75000
157094,Neelima,19,Bose SoundSport Headphones,50000
157095,Vinay,10,27in FHD Monitor,61000
157096,Shafi,25,iPhone 9,55000
157097,Balaji,12,27in 4K Gaming Monitor,65999
157098,Partha,8,20in Monitor,60000
157099,Chaithanya,14,Apple Airpods Headphones,75000
157100,Jaya Chandra,21,ThinkPad Laptop,51999
157101,Vinay,10,iPhone 11,55000
157102,Nireekshan,1,ThinkPad Laptop,61000
157103,Veeru,3,34in Ultrawide Monitor,65999
157104,Tarun,11,Bose SoundSport Headphones,65999
157105,Harsha,5,Samsung Galaxy S20,61000
157106,Venki,15,iPhone 9,65999
157107,Jaya Chandra,21,ThinkPad Laptop,50000
157108,Mohan,24,iPhone 8,61000
157109,Karteek,4,iPhone 7s,63999
157110,Balaji,12,27in FHD Monitor,75999
157111,Partha,8,iPhone 8,63999
157112,Pradhan,17,iPhone 8,63999
157113,Jaya Chandra,21,LG Washing Machine,59000
157114,Shahid,20,Macbook Pro Laptop,69000
157115,Vijay,9,iPhone 11,65000
157116,Jaya Chandra,21,34in Ultrawide Monitor,65999
157117,Venu,23,Apple Airpods Headphones,51999
157118,Venki,15,20in Monitor,63999
157119,Lavanya,16,Samsung Galaxy S9 Plus,60000
157120,Harsha,5,Macbook Pro Laptop,59000
157121,Jaya Chandra,21,Bose SoundSport Headphones,63999
157122,Daniel,6,Macbook Pro Laptop,65999
157123,Tarun,11,Samsung Galaxy S20,63000
157124,Balaji,12,20in Monitor,51999
157125,Madhurima,7,iPhone 7s,63000
157126,Vinay,10,iPhone 11,69000
157127,Pradhan,17,Apple iPad 10.2-inch,55000
157128,Tarun,11,ThinkPad Laptop,59000
157129,Balaji,12,ThinkPad Laptop,59000
157130,Mohan,24,LG Mobile,51999
157131,Partha,8,iPhone 7s,69999
157132,Lavanya,16,Apple iPad 10.2-inch,51999
157133,Karteek,4,Flatscreen TV,60000
157134,Chaithanya,14,Apple iPad 10.2-inch,60000
157135,Kedar,2,Samsung Galaxy S9 Plus,63999
157136,Shahid,20,20in Monitor,75999
157137,Venki,15,34in Ultrawide Monitor,59000
157138,Tarun,11,ThinkPad Laptop,55000
157139,Sumanth,22,Apple iPad 10.2-inch,55999
157140,Balaji,12,iPhone 11,65000
157141,Mohan,24,Apple Airpods Headphones,65999
157142,Veeru,3,Apple Airpods Headphones,55000
157143,Partha,8,ThinkPad Laptop,69000
157144,Lavanya,16,ThinkPad Laptop,63000
157145,Balaji,12,Bose SoundSport Headphones,59000
157146,Chaithanya,14,iPhone 9,51999
157147,Venu,23,27in FHD Monitor,50000
157148,Venu,23,Google Phone,75000
157149,Mallikarjun,13,iPhone 9,65999
157150,Shahid,20,iPhone 8,60000
157151,Neelima,19,Apple iPad 10.2-inch,59000
157152,Shahid,20,Google Phone,75999
157153,Kedar,2,Samsung Galaxy S9 Plus,65999
157154,Venki,15,27in 4K Gaming Monitor,69000
157155,Partha,8,LG Washing Machine,55999
157156,Kedar,2,27in FHD Monitor,55999
157157,Jaya Chandra,21,Samsung Galaxy S9 Plus,75999
157158,Nireekshan,1,LG Washing Machine,61000
157159,Venki,15,ThinkPad Laptop,61000
157160,Siddhu,18,LG ThinQ Refrigerator ,63999
157161,Sumanth,22,Google Phone,63000
157162,Vijay,9,ThinkPad Laptop,65999
157163,Daniel,6,Flatscreen TV,63999
157164,Siddhu,18,Apple Airpods Headphones,61000
157165,Neelima,19,iPhone 8,60000
157166,Venu,23,Apple iPad 10.2-inch,55000
157167,Madhurima,7,Samsung Galaxy S20,61000
157168,Shafi,25,iPhone 7s,55000
157169,Jaya Chandra,21,27in FHD Monitor,51999
157170,Chaithanya,14,LG Mobile,69999
157171,Neelima,19,Apple iPad 10.2-inch,59000
157172,Harsha,5,27in 4K Gaming Monitor,60000
157173,Balaji,12,27in 4K Gaming Monitor,55999
157174,Shahid,20,LG ThinQ Refrigerator ,61000
157175,Venu,23,27in 4K Gaming Monitor,63999
157176,Chaithanya,14,Samsung Galaxy S20,63999
157177,Jaya Chandra,21,LG Mobile,65000
157178,Lavanya,16,Google Phone,59000
157179,Sumanth,22,LG Washing Machine,75000
157180,Kedar,2,Flatscreen TV,69000
157181,Tarun,11,Samsung Galaxy S20,51999
157182,Tarun,11,Apple Airpods Headphones,59000
157183,Chaithanya,14,LG Washing Machine,55000
157184,Jaya Chandra,21,Flatscreen TV,60000
157185,Lavanya,16,27in FHD Monitor,63000
157186,Shafi,25,Apple iPad 10.2-inch,55000
157187,Nireekshan,1,Samsung Galaxy S20,61000
157188,Venu,23,Bose SoundSport Headphones,63000
157189,Karteek,4,27in 4K Gaming Monitor,69000
157190,Jaya Chandra,21,LG Washing Machine,55999
157191,Tarun,11,iPhone 9,75999
157192,Neelima,19,ThinkPad Laptop,65000
157193,Karteek,4,ThinkPad Laptop,59000
157194,Lavanya,16,LG ThinQ Refrigerator ,59000
157195,Balaji,12,Flatscreen TV,65999
157196,Pradhan,17,ThinkPad Laptop,59000
157197,Mallikarjun,13,Google Phone,61000
157198,Siddhu,18,ThinkPad Laptop,55000
157199,Venu,23,Flatscreen TV,55999
157200,Pradhan,17,Google Phone,51999
157201,Karteek,4,iPhone 11,60000
157202,Mallikarjun,13,Flatscreen TV,63000
157203,Daniel,6,iPhone 11,63000
157204,Madhurima,7,Macbook Pro Laptop,75000
157205,Mallikarjun,13,20in Monitor,75000
157206,Daniel,6,iPhone 7s,59000
157207,Karteek,4,Apple iPad 10.2-inch,75000
157208,Sumanth,22,34in Ultrawide Monitor,65999
157209,Madhurima,7,LG Mobile,63000
157210,Veeru,3,ThinkPad Laptop,65999
157211,Venki,15,Bose SoundSport Headphones,65999
157212,Jaya Chandra,21,34in Ultrawide Monitor,51999
157213,Partha,8,Flatscreen TV,75999
157214,Harsha,5,Apple iPad 10.2-inch,75999
157215,Venki,15,27in FHD Monitor,60000
157216,Siddhu,18,Google Phone,75000
157217,Balaji,12,LG Mobile,51999
157218,Lavanya,16,iPhone 11,75000
157219,Siddhu,18,LG Mobile,61000
157220,Chaithanya,14,iPhone 9,65000
157221,Nireekshan,1,Apple Airpods Headphones,75000
157222,Sumanth,22,Macbook Pro Laptop,69999
157223,Siddhu,18,LG Mobile,51999
157224,Madhurima,7,27in FHD Monitor,75000
157225,Pradhan,17,Apple iPad 10.2-inch,75999
157226,Balaji,12,iPhone 9,75000
157227,Chaithanya,14,Samsung Galaxy S20,51999
157228,Sumanth,22,ThinkPad Laptop,50000
157229,Kedar,2,iPhone 11,63000
157230,Partha,8,LG Mobile,63000
157231,Neelima,19,Bose SoundSport Headphones,69000
157232,Pradhan,17,Samsung Galaxy S20,55000
157233,Mallikarjun,13,iPhone 11,55000
157234,Neelima,19,LG Mobile,75999
157235,Partha,8,27in FHD Monitor,59000
157236,Nireekshan,1,Apple iPad 10.2-inch,51999
157237,Madhurima,7,Flatscreen TV,55000
157238,Vinay,10,20in Monitor,63000
157239,Veeru,3,Apple Airpods Headphones,59000
157240,Kedar,2,Bose SoundSport Headphones,59000
157241,Lavanya,16,iPhone 8,65999
157242,Vinay,10,27in FHD Monitor,65999
157243,Partha,8,20in Monitor,65000
157244,Harsha,5,LG Mobile,65999
157245,Lavanya,16,LG ThinQ Refrigerator ,63000
157246,Tarun,11,iPhone 11,59000
157247,Vinay,10,27in 4K Gaming Monitor,65999
157248,Nireekshan,1,ThinkPad Laptop,51999
157249,Siddhu,18,Apple iPad 10.2-inch,75999
157250,Chaithanya,14,Apple iPad 10.2-inch,60000
157251,Neelima,19,iPhone 8,63999
157252,Karteek,4,ThinkPad Laptop,65000
157253,Chaithanya,14,LG Mobile,63000
157254,Mallikarjun,13,iPhone 11,50000
157255,Chaithanya,14,Samsung Galaxy S9 Plus,75000
157256,Neelima,19,34in Ultrawide Monitor,51999
157257,Chaithanya,14,iPhone 11,61000
157258,Daniel,6,iPhone 9,65999
157259,Siddhu,18,Samsung Galaxy S20,75000
157260,Vinay,10,iPhone 9,63000
157261,Nireekshan,1,ThinkPad Laptop,75999
157262,Kedar,2,iPhone 7s,60000
157263,Shahid,20,Flatscreen TV,55000
157264,Jaya Chandra,21,Apple iPad 10.2-inch,55000
157265,Kedar,2,Bose SoundSport Headphones,61000
157266,Venu,23,iPhone 9,69000
157267,Chaithanya,14,LG Washing Machine,59000
157268,Venki,15,iPhone 11,59000
157269,Mohan,24,Flatscreen TV,75999
157270,Chaithanya,14,Apple iPad 10.2-inch,69000
157271,Veeru,3,34in Ultrawide Monitor,51999
157272,Harsha,5,iPhone 11,59000
157273,Sumanth,22,iPhone 8,69000
157274,Nireekshan,1,LG Washing Machine,75999
157275,Partha,8,LG Mobile,69000
157276,Karteek,4,20in Monitor,61000
157277,Madhurima,7,iPhone 7s,61000
157278,Mohan,24,27in 4K Gaming Monitor,63000
157279,Sumanth,22,27in 4K Gaming Monitor,60000
157280,Shahid,20,Google Phone,55999
157281,Venu,23,iPhone 9,55999
157282,Shafi,25,Bose SoundSport Headphones,60000
157283,Madhurima,7,ThinkPad Laptop,51999
157284,Neelima,19,iPhone 11,75000
157285,Partha,8,LG ThinQ Refrigerator ,50000
157286,Mallikarjun,13,Flatscreen TV,65000
157287,Sumanth,22,Apple Airpods Headphones,69999
157288,Chaithanya,14,Google Phone,51999
157289,Jaya Chandra,21,ThinkPad Laptop,61000
157290,Madhurima,7,Apple iPad 10.2-inch,63000
157291,Lavanya,16,iPhone 11,50000
157292,Mohan,24,27in 4K Gaming Monitor,75999
157293,Harsha,5,iPhone 11,63999
157294,Venki,15,ThinkPad Laptop,61000
157295,Harsha,5,LG Mobile,55000
157296,Pradhan,17,34in Ultrawide Monitor,50000
157297,Chaithanya,14,20in Monitor,69999
157298,Lavanya,16,iPhone 9,59000
157299,Chaithanya,14,Samsung Galaxy S9 Plus,69999
157300,Shafi,25,LG Mobile,69000
157301,Karteek,4,LG ThinQ Refrigerator ,75000
157302,Madhurima,7,Macbook Pro Laptop,55999
157303,Siddhu,18,Macbook Pro Laptop,75000
157304,Vijay,9,Google Phone,63999
157305,Venu,23,iPhone 8,63000
157306,Sumanth,22,ThinkPad Laptop,63999
157307,Veeru,3,iPhone 9,65999
157308,Jaya Chandra,21,Flatscreen TV,60000
157309,Pradhan,17,Apple iPad 10.2-inch,65999
157310,Balaji,12,Flatscreen TV,69999
157311,Pradhan,17,iPhone 9,59000
157312,Jaya Chandra,21,iPhone 11,69000
157313,Partha,8,LG Mobile,65000
157314,Partha,8,LG Mobile,65999
157315,Tarun,11,34in Ultrawide Monitor,65000
157316,Siddhu,18,27in FHD Monitor,63999
157317,Mohan,24,LG Mobile,50000
157318,Pradhan,17,Samsung Galaxy S9 Plus,65999
157319,Vijay,9,Macbook Pro Laptop,69999
157320,Venu,23,LG ThinQ Refrigerator ,63999
157321,Shahid,20,iPhone 7s,60000
157322,Mohan,24,Flatscreen TV,50000
157323,Daniel,6,27in 4K Gaming Monitor,75999
157324,Karteek,4,Flatscreen TV,65999
157325,Balaji,12,Google Phone,55999
157326,Partha,8,Apple Airpods Headphones,75000
157327,Siddhu,18,iPhone 9,65999
157328,Shahid,20,Flatscreen TV,50000
157329,Pradhan,17,Bose SoundSport Headphones,69000
157330,Mallikarjun,13,Flatscreen TV,75000
157331,Karteek,4,iPhone 7s,65000
157332,Karteek,4,iPhone 8,61000
157333,Shafi,25,27in 4K Gaming Monitor,65000
157334,Karteek,4,Bose SoundSport Headphones,65000
157335,Shafi,25,Bose SoundSport Headphones,75000
157336,Siddhu,18,iPhone 9,55000
157337,Shahid,20,LG Mobile,51999
157338,Chaithanya,14,LG ThinQ Refrigerator ,51999
157339,Shahid,20,Bose SoundSport Headphones,65000
157340,Pradhan,17,20in Monitor,55999
157341,Pradhan,17,Google Phone,75000
157342,Shafi,25,LG ThinQ Refrigerator ,65999
157343,Madhurima,7,ThinkPad Laptop,50000
157344,Balaji,12,Apple Airpods Headphones,69000
157345,Sumanth,22,iPhone 9,69999
157346,Daniel,6,34in Ultrawide Monitor,63999
157347,Lavanya,16,27in 4K Gaming Monitor,65999
157348,Tarun,11,Samsung Galaxy S9 Plus,65000
157349,Harsha,5,Apple Airpods Headphones,55000
157350,Veeru,3,20in Monitor,65999
157351,Madhurima,7,Apple iPad 10.2-inch,75999
157352,Shahid,20,Bose SoundSport Headphones,65999
157353,Veeru,3,27in 4K Gaming Monitor,65000
157354,Vinay,10,Bose SoundSport Headphones,59000
157355,Nireekshan,1,Bose SoundSport Headphones,75000
157356,Jaya Chandra,21,Apple Airpods Headphones,75999
157357,Vijay,9,iPhone 9,69999
157358,Vinay,10,LG Mobile,75999
157359,Neelima,19,Samsung Galaxy S20,65000
157360,Mallikarjun,13,Flatscreen TV,51999
157361,Neelima,19,Macbook Pro Laptop,50000
157362,Siddhu,18,Samsung Galaxy S9 Plus,63999
157363,Siddhu,18,Samsung Galaxy S9 Plus,69000
157364,Venki,15,iPhone 7s,75999
157365,Shahid,20,Google Phone,69999
157366,Harsha,5,iPhone 8,63000
157367,Daniel,6,Google Phone,63999
157368,Mohan,24,Macbook Pro Laptop,65999
157369,Tarun,11,Macbook Pro Laptop,65999
157370,Neelima,19,20in Monitor,63000
157371,Shafi,25,iPhone 11,75000
157372,Karteek,4,34in Ultrawide Monitor,75999
157373,Vijay,9,LG ThinQ Refrigerator ,55999
157374,Vinay,10,Apple iPad 10.2-inch,75000
157375,Nireekshan,1,iPhone 8,75000
157376,Veeru,3,iPhone 9,65999
157377,Balaji,12,Apple Airpods Headphones,55000
157378,Shafi,25,LG Mobile,65999
157379,Venki,15,27in 4K Gaming Monitor,50000
157380,Pradhan,17,iPhone 11,65000
157381,Chaithanya,14,Apple Airpods Headphones,55000
157382,Chaithanya,14,34in Ultrawide Monitor,75999
157383,Kedar,2,LG Washing Machine,63000
157384,Kedar,2,27in FHD Monitor,61000
157385,Sumanth,22,iPhone 9,65999
157386,Madhurima,7,iPhone 9,61000
157387,Balaji,12,LG Washing Machine,60000
157388,Balaji,12,Apple Airpods Headphones,61000
157389,Venki,15,27in 4K Gaming Monitor,69999
157390,Partha,8,34in Ultrawide Monitor,75999
157391,Mohan,24,LG ThinQ Refrigerator ,65999
157392,Sumanth,22,iPhone 7s,65999
157393,Vijay,9,iPhone 11,55999
157394,Siddhu,18,LG Mobile,55000
157395,Neelima,19,ThinkPad Laptop,55999
157396,Mallikarjun,13,LG ThinQ Refrigerator ,55000
157397,Daniel,6,iPhone 7s,75000
157398,Daniel,6,34in Ultrawide Monitor,69000
157399,Venki,15,LG Washing Machine,55999
157400,Lavanya,16,LG Washing Machine,60000
157401,Shafi,25,Google Phone,65000
157402,Vinay,10,iPhone 11,69999
157403,Shahid,20,Samsung Galaxy S9 Plus,61000
157404,Mallikarjun,13,iPhone 11,63999
157405,Lavanya,16,Bose SoundSport Headphones,75999
157406,Madhurima,7,iPhone 11,69999
157407,Mallikarjun,13,Google Phone,65999
157408,Siddhu,18,iPhone 11,51999
157409,Kedar,2,iPhone 7s,75000
157410,Neelima,19,Bose SoundSport Headphones,63000
157411,Mallikarjun,13,iPhone 8,65000
157412,Harsha,5,iPhone 8,69000
157413,Pradhan,17,LG ThinQ Refrigerator ,69999
157414,Mohan,24,Apple iPad 10.2-inch,59000
157415,Mohan,24,Samsung Galaxy S20,60000
157416,Kedar,2,27in 4K Gaming Monitor,63999
157417,Siddhu,18,iPhone 8,65999
157418,Shafi,25,Apple Airpods Headphones,55999
157419,Daniel,6,Samsung Galaxy S9 Plus,63999
157420,Lavanya,16,Apple iPad 10.2-inch,55000
157421,Madhurima,7,Bose SoundSport Headphones,65999
157422,Lavanya,16,20in Monitor,59000
157423,Siddhu,18,Bose SoundSport Headphones,60000
157424,Neelima,19,iPhone 9,75000
157425,Mohan,24,27in 4K Gaming Monitor,50000
157426,Shafi,25,LG Mobile,61000
157427,Venki,15,Apple Airpods Headphones,59000
157428,Pradhan,17,Flatscreen TV,61000
157429,Mallikarjun,13,Samsung Galaxy S9 Plus,63999
157430,Venu,23,LG Mobile,60000
157431,Balaji,12,iPhone 7s,75000
157432,Tarun,11,Samsung Galaxy S20,55999
157433,Daniel,6,iPhone 11,63999
157434,Nireekshan,1,LG Mobile,55000
157435,Daniel,6,LG ThinQ Refrigerator ,55999
157436,Mallikarjun,13,Macbook Pro Laptop,55000
157437,Mohan,24,Samsung Galaxy S20,61000
157438,Kedar,2,iPhone 11,51999
157439,Kedar,2,27in 4K Gaming Monitor,69999
157440,Venki,15,ThinkPad Laptop,50000
157441,Kedar,2,Bose SoundSport Headphones,65999
157442,Chaithanya,14,iPhone 7s,60000
157443,Balaji,12,LG Mobile,51999
157444,Mallikarjun,13,Macbook Pro Laptop,60000
157445,Venu,23,LG Washing Machine,65999
157446,Venu,23,Apple iPad 10.2-inch,69999
157447,Karteek,4,iPhone 9,65999
157448,Madhurima,7,Apple iPad 10.2-inch,55000
157449,Shafi,25,Apple iPad 10.2-inch,50000
157450,Jaya Chandra,21,Google Phone,69000
157451,Harsha,5,Apple iPad 10.2-inch,75999
157452,Venu,23,iPhone 8,69000
157453,Daniel,6,Samsung Galaxy S20,50000
157454,Veeru,3,27in FHD Monitor,75000
157455,Tarun,11,20in Monitor,63000
157456,Madhurima,7,LG Washing Machine,59000
157457,Venki,15,LG ThinQ Refrigerator ,63999
157458,Madhurima,7,Macbook Pro Laptop,69000
157459,Partha,8,Samsung Galaxy S20,63999
157460,Neelima,19,LG Mobile,61000
157461,Vijay,9,LG ThinQ Refrigerator ,55999
157462,Balaji,12,iPhone 11,65999
157463,Daniel,6,Google Phone,50000
157464,Chaithanya,14,iPhone 8,55999
157465,Nireekshan,1,iPhone 11,55999
157466,Neelima,19,ThinkPad Laptop,55999
157467,Venu,23,Apple Airpods Headphones,69999
157468,Venu,23,iPhone 7s,50000
157469,Pradhan,17,27in 4K Gaming Monitor,51999
157470,Shahid,20,Bose SoundSport Headphones,63999
157471,Daniel,6,iPhone 9,63999
157472,Mallikarjun,13,LG Washing Machine,65999
157473,Madhurima,7,Macbook Pro Laptop,69000
157474,Chaithanya,14,Flatscreen TV,69000
157475,Kedar,2,Macbook Pro Laptop,75000
157476,Venu,23,iPhone 9,75000
157477,Shafi,25,Flatscreen TV,69000
157478,Venki,15,iPhone 11,63000
157479,Daniel,6,Apple Airpods Headphones,55999
157480,Jaya Chandra,21,34in Ultrawide Monitor,69999
157481,Mallikarjun,13,Macbook Pro Laptop,65999
157482,Nireekshan,1,LG Washing Machine,65999
157483,Tarun,11,iPhone 7s,61000
157484,Vijay,9,Apple iPad 10.2-inch,51999
157485,Mallikarjun,13,34in Ultrawide Monitor,65999
157486,Harsha,5,iPhone 7s,69000
157487,Vijay,9,Google Phone,50000
157488,Daniel,6,LG Mobile,65999
157489,Kedar,2,iPhone 11,75000
157490,Tarun,11,27in FHD Monitor,59000
157491,Lavanya,16,iPhone 7s,55000
157492,Kedar,2,Flatscreen TV,60000
157493,Pradhan,17,LG ThinQ Refrigerator ,55000
157494,Madhurima,7,27in FHD Monitor,55999
157495,Mallikarjun,13,27in 4K Gaming Monitor,61000
157496,Vijay,9,Samsung Galaxy S9 Plus,75999
157497,Venki,15,Apple Airpods Headphones,55000
157498,Vinay,10,LG Mobile,75000
157499,Shahid,20,LG Washing Machine,55000
157500,Venki,15,Apple iPad 10.2-inch,65999
157501,Jaya Chandra,21,iPhone 11,55000
157502,Tarun,11,Samsung Galaxy S9 Plus,63000
157503,Mohan,24,20in Monitor,50000
157504,Venu,23,LG ThinQ Refrigerator ,63000
157505,Shafi,25,iPhone 9,69999
157506,Venki,15,iPhone 7s,60000
157507,Lavanya,16,Apple Airpods Headphones,55000
157508,Harsha,5,34in Ultrawide Monitor,50000
157509,Harsha,5,LG Washing Machine,75999
157510,Madhurima,7,Flatscreen TV,55999
157511,Kedar,2,LG Mobile,55999
157512,Siddhu,18,Samsung Galaxy S20,51999
157513,Madhurima,7,Macbook Pro Laptop,65000
157514,Madhurima,7,Apple iPad 10.2-inch,55999
157515,Shafi,25,27in FHD Monitor,65999
157516,Balaji,12,Apple Airpods Headphones,50000
157517,Madhurima,7,iPhone 7s,60000
157518,Sumanth,22,Bose SoundSport Headphones,75000
157519,Madhurima,7,Samsung Galaxy S20,69000
157520,Vijay,9,27in FHD Monitor,60000
157521,Venki,15,34in Ultrawide Monitor,69999
157522,Jaya Chandra,21,Bose SoundSport Headphones,69000
157523,Kedar,2,Apple iPad 10.2-inch,55999
157524,Venki,15,ThinkPad Laptop,55999
157525,Nireekshan,1,20in Monitor,55999
157526,Neelima,19,27in 4K Gaming Monitor,65999
157527,Vijay,9,Flatscreen TV,65999
157528,Nireekshan,1,20in Monitor,69999
157529,Jaya Chandra,21,Samsung Galaxy S20,51999
157530,Shafi,25,Apple iPad 10.2-inch,69999
157531,Sumanth,22,Google Phone,50000
157532,Tarun,11,Samsung Galaxy S20,63999
157533,Venu,23,Macbook Pro Laptop,63999
157534,Veeru,3,27in 4K Gaming Monitor,65000
157535,Harsha,5,LG Washing Machine,63000
157536,Vinay,10,Apple iPad 10.2-inch,60000
157537,Veeru,3,Flatscreen TV,51999
157538,Sumanth,22,iPhone 8,60000
157539,Neelima,19,Google Phone,55000
157540,Sumanth,22,34in Ultrawide Monitor,75000
157541,Vijay,9,iPhone 8,59000
157542,Karteek,4,27in FHD Monitor,65999
157543,Shahid,20,27in 4K Gaming Monitor,69000
157544,Balaji,12,27in FHD Monitor,51999
157545,Daniel,6,Flatscreen TV,55000
157546,Nireekshan,1,Flatscreen TV,63000
157547,Venu,23,20in Monitor,63999
157548,Pradhan,17,LG ThinQ Refrigerator ,55999
157549,Venki,15,Flatscreen TV,60000
157550,Daniel,6,Macbook Pro Laptop,51999
157551,Pradhan,17,Samsung Galaxy S20,65999
157552,Vinay,10,Samsung Galaxy S9 Plus,60000
157553,Neelima,19,Flatscreen TV,69000
157554,Mohan,24,Flatscreen TV,65999
157555,Mohan,24,27in 4K Gaming Monitor,55000
157556,Venu,23,Google Phone,75000
157557,Mohan,24,iPhone 9,65000
157558,Sumanth,22,Samsung Galaxy S9 Plus,60000
157559,Daniel,6,Macbook Pro Laptop,63000
157560,Venu,23,LG Washing Machine,75000
157561,Venki,15,20in Monitor,55999
157562,Tarun,11,LG Washing Machine,63000
157563,Nireekshan,1,LG ThinQ Refrigerator ,63000
157564,Shafi,25,20in Monitor,65999
157565,Harsha,5,LG ThinQ Refrigerator ,75999
157566,Siddhu,18,27in 4K Gaming Monitor,50000
157567,Venki,15,34in Ultrawide Monitor,65000
157568,Balaji,12,27in FHD Monitor,69000
157569,Chaithanya,14,LG Mobile,63000
157570,Venu,23,LG Mobile,75000
157571,Neelima,19,27in 4K Gaming Monitor,61000
157572,Nireekshan,1,Flatscreen TV,65000
157573,Siddhu,18,Apple Airpods Headphones,69999
157574,Vinay,10,LG Mobile,51999
157575,Lavanya,16,LG ThinQ Refrigerator ,75999
157576,Shafi,25,ThinkPad Laptop,55000
157577,Lavanya,16,Macbook Pro Laptop,59000
157578,Pradhan,17,LG ThinQ Refrigerator ,65000
157579,Karteek,4,LG Mobile,51999
157580,Vijay,9,Apple iPad 10.2-inch,69999
157581,Madhurima,7,Google Phone,61000
157582,Lavanya,16,ThinkPad Laptop,63999
157583,Vinay,10,iPhone 9,51999
157584,Daniel,6,ThinkPad Laptop,61000
157585,Veeru,3,iPhone 7s,75000
157586,Chaithanya,14,Apple Airpods Headphones,69999
157587,Veeru,3,iPhone 9,61000
157588,Shafi,25,Apple Airpods Headphones,75000
157589,Jaya Chandra,21,27in 4K Gaming Monitor,69000
157590,Shafi,25,iPhone 11,63000
157591,Balaji,12,LG ThinQ Refrigerator ,61000
157592,Partha,8,34in Ultrawide Monitor,59000
157593,Chaithanya,14,Apple Airpods Headphones,65000
157594,Chaithanya,14,27in FHD Monitor,63999
157595,Mallikarjun,13,34in Ultrawide Monitor,51999
157596,Siddhu,18,ThinkPad Laptop,75000
157597,Harsha,5,27in 4K Gaming Monitor,55999
157598,Venki,15,20in Monitor,59000
157599,Mallikarjun,13,iPhone 7s,55000
157600,Mallikarjun,13,Apple Airpods Headphones,61000
157601,Venu,23,Google Phone,61000
157602,Tarun,11,LG Mobile,59000
157603,Madhurima,7,Apple iPad 10.2-inch,75000
157604,Daniel,6,Samsung Galaxy S9 Plus,65999
157605,Jaya Chandra,21,Bose SoundSport Headphones,60000
157606,Balaji,12,Apple Airpods Headphones,75999
157607,Jaya Chandra,21,LG ThinQ Refrigerator ,50000
157608,Nireekshan,1,Flatscreen TV,59000
157609,Tarun,11,Samsung Galaxy S9 Plus,60000
157610,Partha,8,Google Phone,61000
157611,Shahid,20,iPhone 9,69000
157612,Pradhan,17,LG ThinQ Refrigerator ,69000
157613,Daniel,6,Samsung Galaxy S20,75000
157614,Mallikarjun,13,iPhone 8,69999
157615,Neelima,19,27in FHD Monitor,65000
157616,Siddhu,18,Google Phone,63999
157617,Nireekshan,1,Flatscreen TV,65999
157618,Lavanya,16,LG Washing Machine,75999
157619,Veeru,3,20in Monitor,51999
157620,Sumanth,22,34in Ultrawide Monitor,65999
